alcance,set_features,sin_seleccion,n_features,detector,es_cascada,fpr_detector,tipo,n,detectados,recall,semilla,commit,fecha
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082896,xsnoop,4,3,0.75,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082896,xterm,13,9,0.692308,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082896,__global__,3750,2331,0.6216,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,apache2,737,97,0.131615,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,httptunnel,133,3,0.022556,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,mailbomb,293,158,0.539249,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,mscan,996,329,0.330321,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,named,17,9,0.529412,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,processtable,685,186,0.271533,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,ps,15,7,0.466667,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,saint,319,154,0.482759,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,sendmail,14,6,0.428571,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,snmpgetattack,178,15,0.08427,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,snmpguess,331,11,0.033233,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,sqlattack,2,2,1.0,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,udpstorm,2,1,0.5,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,worm,2,0,0.0,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,xlock,9,0,0.0,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,xsnoop,4,2,0.5,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,xterm,13,9,0.692308,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158274,__global__,3750,989,0.263733,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,apache2,737,735,0.997286,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,httptunnel,133,130,0.977444,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,mailbomb,293,6,0.020478,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,mscan,996,981,0.98494,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,named,17,14,0.823529,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,processtable,685,373,0.544526,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,ps,15,7,0.466667,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,saint,319,218,0.683386,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,sendmail,14,9,0.642857,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,snmpgetattack,178,0,0.0,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,snmpguess,331,4,0.012085,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,sqlattack,2,2,1.0,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,udpstorm,2,1,0.5,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,worm,2,0,0.0,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,xlock,9,6,0.666667,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,xsnoop,4,4,1.0,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,xterm,13,11,0.846154,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.092781,__global__,3750,2501,0.666933,6,df30cb2,2026-08-12T23:39:08
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,apache2,737,732,0.993216,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,httptunnel,133,112,0.842105,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,mailbomb,293,0,0.0,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,mscan,996,978,0.981928,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,named,17,8,0.470588,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,processtable,685,336,0.490511,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,ps,15,2,0.133333,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,saint,319,314,0.984326,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,sendmail,14,1,0.071429,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,snmpgetattack,178,25,0.140449,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,snmpguess,331,307,0.927492,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,sqlattack,2,2,1.0,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,udpstorm,2,2,1.0,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,worm,2,0,0.0,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,xlock,9,0,0.0,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,xsnoop,4,1,0.25,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,xterm,13,9,0.692308,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.099166,__global__,3750,2829,0.7544,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,apache2,737,721,0.97829,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,httptunnel,133,112,0.842105,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,mailbomb,293,6,0.020478,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,mscan,996,838,0.841365,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,named,17,3,0.176471,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,processtable,685,53,0.077372,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,ps,15,1,0.066667,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,saint,319,310,0.971787,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,sendmail,14,5,0.357143,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,snmpgetattack,178,11,0.061798,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,snmpguess,331,4,0.012085,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,sqlattack,2,2,1.0,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,udpstorm,2,0,0.0,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,worm,2,0,0.0,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,xlock,9,0,0.0,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,xsnoop,4,2,0.5,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,xterm,13,8,0.615385,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084646,__global__,3750,2076,0.5536,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,apache2,737,512,0.694708,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,httptunnel,133,57,0.428571,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,mailbomb,293,217,0.740614,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,mscan,996,268,0.269076,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,named,17,10,0.588235,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,processtable,685,266,0.388321,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,ps,15,11,0.733333,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,saint,319,250,0.783699,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,sendmail,14,10,0.714286,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,snmpgetattack,178,10,0.05618,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,snmpguess,331,9,0.02719,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,sqlattack,2,2,1.0,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,udpstorm,2,0,0.0,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,worm,2,0,0.0,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,xlock,9,4,0.444444,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,xsnoop,4,3,0.75,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,xterm,13,9,0.692308,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158377,__global__,3750,1638,0.4368,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.09412,apache2,737,715,0.970149,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.09412,httptunnel,133,119,0.894737,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.09412,mailbomb,293,0,0.0,7,df30cb2,2026-08-12T23:44:29
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.09412,mscan,996,993,0.996988,7,df30cb2,2026-08-12T23:44:29
